"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度","source_query"
"102","00005875","大山寺","不動堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20260115","","千葉県","千葉県鴨川市平塚1718番地1","","大山寺","","35.13737778000000","139.96649167000000","102-temple"
"102","00005876","大山寺","宮殿","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20260115","","千葉県","千葉県鴨川市平塚1718番地1","","大山寺","","35.13737778000000","139.96649167000000","102-temple"
"102","492","笠森寺観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19080801","","千葉県","千葉県長生郡長南町笠森","","笠森寺","","35.39962177000000","140.19897063000000","102-temple"
"102","482","西願寺阿弥陀堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県市原市平蔵","","西願寺","","35.34159816000000","140.20392184000000","102-temple"
"102","476","新勝寺","仁王門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸末期","19800531","","千葉県","千葉県成田市成田","","新勝寺","","35.78509738000000","140.31816149000000","102-temple"
"102","475","新勝寺","三重塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19800531","","千葉県","千葉県成田市成田","","新勝寺","","35.78559334000000","140.31854103000000","102-temple"
"102","474","新勝寺","釈迦堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸末期","19800531","","千葉県","千葉県成田市成田","","新勝寺","","35.78641300000000","140.31717403000000","102-temple"
"102","477","新勝寺","額堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸末期","19800531","","千葉県","千葉県成田市成田","","新勝寺","","35.78691648000000","140.31825818000000","102-temple"
"102","473","新勝寺","光明堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19800531","","千葉県","千葉県成田市成田","","新勝寺","","35.78706409000000","140.31855303000000","102-temple"
"102","485","神野寺表門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県君津市鹿野山","","神野寺","","35.25429680000000","139.96335513000000","102-temple"
"102","487","泉福寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19770627","","千葉県","千葉県印西市岩戸","","泉福寺","","35.76546408000000","140.17046030000000","102-temple"
"102","494","大聖寺不動堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県いすみ市井大原","","大聖寺","","35.24841555000000","140.40025414000000","102-temple"
"102","481","飯高寺","総門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19800531","","千葉県","千葉県匝瑳市飯高","","飯高寺","","35.74244365000000","140.52851855000000","102-temple"
"102","480","飯高寺","鼓楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19800531","","千葉県","千葉県匝瑳市飯高","","飯高寺","","35.74406363000000","140.52927011000000","102-temple"
"102","479","飯高寺","鐘楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19800531","","千葉県","千葉県匝瑳市飯高","","飯高寺","","35.74431417000000","140.52903550000000","102-temple"
"102","478","飯高寺","講堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19800531","","千葉県","千葉県匝瑳市飯高","","飯高寺","","35.74441570000000","140.52929417000000","102-temple"
"102","486","宝珠院観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19340130","","千葉県","千葉県印西市小倉三門口","","宝珠院","","35.81573058000000","140.11516215000000","102-temple"
"102","483","鳳来寺観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19311214","","千葉県","千葉県市原市吉沢","","鳳来寺","","35.33721296000000","140.18962337000000","102-temple"
"102","464","法華経寺五重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19160524","","千葉県","千葉県市川市中山町","","法華教寺","","35.72001319000000","139.94880355000000","102-temple"
"102","466","法華経寺四足門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県市川市中山町","","法華教寺","","35.72047474000000","139.94794333000000","102-temple"
"102","467","法華経寺祖師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19850518","","千葉県","千葉県市川市中山町","","法華教寺","","35.72031169000000","139.94820058000000","102-temple"
"102","465","法華経寺法華堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県市川市中山町","","法華教寺","","35.72057739000000","139.94786241000000","102-temple"
"102","490","竜正院仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19160524","","千葉県","千葉県成田市下総町滑川","","竜正院","","35.86667230000000","140.34164811000000","102-temple"
"102","00004464","池上本門寺宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20101224","","東京都","東京都大田区池上一丁目","","池上本門寺","","35.58006717000000","139.70419986000000","102-temple"
"102","556","円融寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19110417","","東京都","東京都目黒区碑文谷一丁目","","円融寺","","35.61960146000000","139.68969887000000","102-temple"
"102","546","寛永寺旧本坊表門（黒門）","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19461129","","東京都","東京都台東区上野公園","","宗教法人　輪王寺","","35.71679587000000","139.77736253000000","102-temple"
"102","545","寛永寺清水堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19461129","","東京都","東京都台東区上野公園","","寛永寺","","35.71258744000000","139.77356987000000","102-temple"
"102","532","旧寛永寺五重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19110417","","東京都","東京都台東区上野公園","","東京都","","35.71544950000000","139.77136136000000","102-temple"
"102","566","観音寺阿弥陀堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19461129","","東京都","東京都青梅市塩船","","観音寺","","35.80365822000000","139.28174482000000","102-temple"
"102","567","観音寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19461129","","東京都","東京都青梅市塩船","","観音寺","","35.80325894000000","139.28204388000000","102-temple"
"102","565","観音寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19461129","","東京都","東京都青梅市塩船","","観音寺","","35.80422190000000","139.28125159000000","102-temple"
"102","518","護国寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19310119","","東京都","東京都文京区大塚五丁目","","護国寺","","35.72182412000000","139.72559266000000","102-temple"
"102","571","金剛寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19461129","","東京都","東京都日野市高幡","","金剛寺","","35.66204055000000","139.41103132000000","102-temple"
"102","570","金剛寺不動堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19461129","","東京都","東京都日野市高幡","","金剛寺","","35.66207027000000","139.41064547000000","102-temple"
"102","551","旧十輪院宝蔵","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19530829","","東京都","東京都台東区上野公園13番9号東京国立博物館構内","","独立行政法人国立博物館","","35.71888074000000","139.77464047000000","102-temple"
"102","572","正福寺地蔵堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19280404","19520329","東京都","東京都東村山市野口町四丁目","","正福寺","","35.76409603000000","139.45917189000000","102-temple"
"102","512","瑞聖寺大雄宝殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19920810","","東京都","東京都港区白金台三丁目","","瑞聖寺","","35.63729375000000","139.72693305000000","102-temple"
